Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,8.652686E+02,2.373214E+03,4.492019E-02,2.096985E-01,1.636619E+03,1.835234E+03,8.496082E-02,1.621554E-01,1.057479E+03,1.110785E+03,5.489603E-02,9.814483E-02,1.769000E+03,1.806428E+03,9.183300E-02,1.596102E-01,1.057479E+03,1.218133E+03,5.489603E-02,1.076294E-01
00:20:00,8.652698E+02,2.367107E+03,4.492026E-02,2.091590E-01,1.636623E+03,1.824067E+03,8.496102E-02,1.611688E-01,1.057482E+03,1.103360E+03,5.489616E-02,9.748875E-02,1.769003E+03,1.794972E+03,9.183319E-02,1.585981E-01,1.057482E+03,1.206305E+03,5.489616E-02,1.065843E-01
00:30:00,8.652709E+02,2.361182E+03,4.492031E-02,2.086355E-01,1.636627E+03,1.813212E+03,8.496121E-02,1.602097E-01,1.057484E+03,1.096138E+03,5.489628E-02,9.685067E-02,1.769007E+03,1.783853E+03,9.183337E-02,1.576156E-01,1.057484E+03,1.194946E+03,5.489628E-02,1.055807E-01
00:40:00,8.652720E+02,2.355426E+03,4.492037E-02,2.081269E-01,1.636630E+03,1.802651E+03,8.496138E-02,1.592766E-01,1.057486E+03,1.089109E+03,5.489639E-02,9.622968E-02,1.769010E+03,1.773050E+03,9.183354E-02,1.566612E-01,1.057486E+03,1.184024E+03,5.489639E-02,1.046156E-01
00:50:00,8.652730E+02,2.349825E+03,4.492042E-02,2.076320E-01,1.636633E+03,1.792369E+03,8.496155E-02,1.583681E-01,1.057488E+03,1.082265E+03,5.489650E-02,9.562497E-02,1.769013E+03,1.762549E+03,9.183369E-02,1.557333E-01,1.057488E+03,1.173507E+03,5.489650E-02,1.036864E-01
01:00:00,8.652740E+02,2.344369E+03,4.492047E-02,2.071500E-01,1.636637E+03,1.782354E+03,8.496170E-02,1.574832E-01,1.057490E+03,1.075597E+03,5.489660E-02,9.503582E-02,1.769016E+03,1.752333E+03,9.183384E-02,1.548307E-01,1.057490E+03,1.163369E+03,5.489660E-02,1.027908E-01
01:10:00,8.652749E+02,2.339048E+03,4.492052E-02,2.066799E-01,1.636639E+03,1.772637E+03,8.496185E-02,1.566247E-01,1.057492E+03,1.069127E+03,5.489670E-02,9.446417E-02,1.769019E+03,1.742441E+03,9.183399E-02,1.539567E-01,1.057492E+03,1.153617E+03,5.489670E-02,1.019291E-01
01:20:00,8.652758E+02,2.333856E+03,4.492057E-02,2.062211E-01,1.636642E+03,1.763210E+03,8.496199E-02,1.557917E-01,1.057494E+03,1.062849E+03,5.489679E-02,9.390949E-02,1.769021E+03,1.732862E+03,9.183412E-02,1.531104E-01,1.057494E+03,1.144228E+03,5.489679E-02,1.010995E-01
01:30:00,8.652766E+02,2.328785E+03,4.492061E-02,2.057731E-01,1.636645E+03,1.754065E+03,8.496212E-02,1.549838E-01,1.057495E+03,1.056759E+03,5.489688E-02,9.337140E-02,1.769024E+03,1.723590E+03,9.183425E-02,1.522911E-01,1.057495E+03,1.135185E+03,5.489688E-02,1.003006E-01
01:40:00,8.652774E+02,2.323832E+03,4.492065E-02,2.053355E-01,1.636647E+03,1.745198E+03,8.496225E-02,1.542003E-01,1.057497E+03,1.050853E+03,5.489696E-02,9.284956E-02,1.769026E+03,1.714617E+03,9.183437E-02,1.514983E-01,1.057497E+03,1.126472E+03,5.489696E-02,9.953076E-02
01:50:00,8.652782E+02,2.318993E+03,4.492069E-02,2.049079E-01,1.636649E+03,1.736603E+03,8.496237E-02,1.534409E-01,1.057499E+03,1.045128E+03,5.489704E-02,9.234371E-02,1.769028E+03,1.705938E+03,9.183449E-02,1.507315E-01,1.057499E+03,1.118075E+03,5.489704E-02,9.878887E-02
02:00:00,8.652789E+02,2.314264E+03,4.492073E-02,2.044901E-01,1.636652E+03,1.728276E+03,8.496249E-02,1.527052E-01,1.057500E+03,1.039581E+03,5.489711E-02,9.185364E-02,1.769031E+03,1.697550E+03,9.183460E-02,1.499904E-01,1.057500E+03,1.109982E+03,5.489711E-02,9.807380E-02
02:10:00,8.652797E+02,2.309644E+03,4.492077E-02,2.040818E-01,1.636654E+03,1.720171E+03,8.496260E-02,1.519891E-01,1.057501E+03,1.034182E+03,5.489719E-02,9.137666E-02,1.769033E+03,1.689399E+03,9.183471E-02,1.492702E-01,1.057501E+03,1.102153E+03,5.489719E-02,9.738204E-02
02:20:00,8.652803E+02,2.305130E+03,4.492080E-02,2.036831E-01,1.636656E+03,1.712285E+03,8.496271E-02,1.512923E-01,1.057503E+03,1.028930E+03,5.489726E-02,9.091262E-02,1.769035E+03,1.681482E+03,9.183481E-02,1.485707E-01,1.057503E+03,1.094577E+03,5.489726E-02,9.671273E-02
02:30:00,8.652810E+02,2.300721E+03,4.492084E-02,2.032935E-01,1.636658E+03,1.704614E+03,8.496281E-02,1.506146E-01,1.057504E+03,1.023823E+03,5.489733E-02,9.046135E-02,1.769037E+03,1.673794E+03,9.183491E-02,1.478915E-01,1.057504E+03,1.087247E+03,5.489733E-02,9.606503E-02
02:40:00,8.652816E+02,2.296415E+03,4.492087E-02,2.029130E-01,1.636660E+03,1.697157E+03,8.496291E-02,1.499557E-01,1.057505E+03,1.018858E+03,5.489739E-02,9.002271E-02,1.769039E+03,1.666332E+03,9.183501E-02,1.472322E-01,1.057505E+03,1.080152E+03,5.489739E-02,9.543822E-02
02:50:00,8.652823E+02,2.292209E+03,4.492090E-02,2.025414E-01,1.636662E+03,1.689909E+03,8.496300E-02,1.493153E-01,1.057507E+03,1.014035E+03,5.489745E-02,8.959652E-02,1.769040E+03,1.659093E+03,9.183510E-02,1.465926E-01,1.057507E+03,1.073287E+03,5.489745E-02,9.483162E-02
03:00:00,8.652829E+02,2.288103E+03,4.492094E-02,2.021786E-01,1.636663E+03,1.682868E+03,8.496310E-02,1.486932E-01,1.057508E+03,1.009350E+03,5.489751E-02,8.918263E-02,1.769042E+03,1.652072E+03,9.183519E-02,1.459723E-01,1.057508E+03,1.066643E+03,5.489751E-02,9.424463E-02
03:10:00,8.652835E+02,2.284092E+03,4.492097E-02,2.018243E-01,1.636665E+03,1.675987E+03,8.496318E-02,1.480853E-01,1.057509E+03,1.004774E+03,5.489757E-02,8.877830E-02,1.769044E+03,1.645217E+03,9.183528E-02,1.453666E-01,1.057509E+03,1.060186E+03,5.489757E-02,9.367410E-02
03:20:00,8.652840E+02,2.280177E+03,4.492100E-02,2.014783E-01,1.636667E+03,1.669263E+03,8.496327E-02,1.474911E-01,1.057510E+03,1.000303E+03,5.489763E-02,8.838331E-02,1.769045E+03,1.638521E+03,9.183536E-02,1.447750E-01,1.057510E+03,1.053908E+03,5.489763E-02,9.311943E-02
03:30:00,8.652846E+02,2.276353E+03,4.492102E-02,2.011404E-01,1.636668E+03,1.662689E+03,8.496335E-02,1.469103E-01,1.057511E+03,9.959355E+02,5.489768E-02,8.799740E-02,1.769047E+03,1.631980E+03,9.183544E-02,1.441971E-01,1.057511E+03,1.047803E+03,5.489768E-02,9.258003E-02
03:40:00,8.652851E+02,2.272618E+03,4.492105E-02,2.008104E-01,1.636670E+03,1.656262E+03,8.496344E-02,1.463425E-01,1.057512E+03,9.916675E+02,5.489774E-02,8.762031E-02,1.769048E+03,1.625588E+03,9.183552E-02,1.436323E-01,1.057512E+03,1.041864E+03,5.489774E-02,9.205529E-02
03:50:00,8.652856E+02,2.268968E+03,4.492108E-02,2.004879E-01,1.636672E+03,1.649977E+03,8.496351E-02,1.457872E-01,1.057513E+03,9.874959E+02,5.489779E-02,8.725173E-02,1.769050E+03,1.619339E+03,9.183560E-02,1.430802E-01,1.057513E+03,1.036084E+03,5.489779E-02,9.154462E-02
04:00:00,8.652861E+02,2.265400E+03,4.492110E-02,2.001727E-01,1.636673E+03,1.643828E+03,8.496359E-02,1.452439E-01,1.057514E+03,9.834171E+02,5.489784E-02,8.689135E-02,1.769051E+03,1.613227E+03,9.183567E-02,1.425402E-01,1.057514E+03,1.030457E+03,5.489784E-02,9.104744E-02
04:10:00,8.652866E+02,2.261910E+03,4.492113E-02,1.998644E-01,1.636674E+03,1.637855E+03,8.496366E-02,1.447161E-01,1.057515E+03,9.794563E+02,5.489789E-02,8.654140E-02,1.769053E+03,1.607297E+03,9.183575E-02,1.420162E-01,1.057515E+03,1.025005E+03,5.489789E-02,9.056572E-02
04:20:00,8.652871E+02,2.258496E+03,4.492115E-02,1.995627E-01,1.636676E+03,1.632052E+03,8.496373E-02,1.442034E-01,1.057516E+03,9.756104E+02,5.489794E-02,8.620160E-02,1.769054E+03,1.601544E+03,9.183582E-02,1.415078E-01,1.057516E+03,1.019722E+03,5.489794E-02,9.009895E-02
04:30:00,8.652876E+02,2.255155E+03,4.492118E-02,1.992675E-01,1.636677E+03,1.626416E+03,8.496380E-02,1.437055E-01,1.057517E+03,9.718768E+02,5.489798E-02,8.587173E-02,1.769055E+03,1.595964E+03,9.183588E-02,1.410149E-01,1.057517E+03,1.014603E+03,5.489798E-02,8.964670E-02
04:40:00,8.652880E+02,2.251885E+03,4.492120E-02,1.989786E-01,1.636678E+03,1.620945E+03,8.496387E-02,1.432220E-01,1.057518E+03,9.682531E+02,5.489803E-02,8.555156E-02,1.769057E+03,1.590554E+03,9.183595E-02,1.405369E-01,1.057518E+03,1.009644E+03,5.489803E-02,8.920853E-02
04:50:00,8.652885E+02,2.248685E+03,4.492123E-02,1.986959E-01,1.636680E+03,1.615634E+03,8.496394E-02,1.427528E-01,1.057518E+03,9.647371E+02,5.489807E-02,8.524091E-02,1.769058E+03,1.585311E+03,9.183602E-02,1.400737E-01,1.057518E+03,1.004839E+03,5.489807E-02,8.878406E-02
05:00:00,8.652889E+02,2.245596E+03,4.492125E-02,1.984230E-01,1.636681E+03,1.611635E+03,8.496400E-02,1.423995E-01,1.057519E+03,9.642515E+02,5.489811E-02,8.519801E-02,1.769059E+03,1.582786E+03,9.183608E-02,1.398505E-01,1.057519E+03,1.000812E+03,5.489811E-02,8.842820E-02
05:10:00,8.652893E+02,2.242813E+03,4.492127E-02,1.981770E-01,1.636682E+03,1.609501E+03,8.496406E-02,1.422110E-01,1.057520E+03,9.727449E+02,5.489815E-02,8.594849E-02,1.769060E+03,1.586347E+03,9.183614E-02,1.401652E-01,1.057520E+03,9.978740E+02,5.489815E-02,8.816866E-02
05:20:00,8.652897E+02,2.240689E+03,4.492129E-02,1.979894E-01,1.636683E+03,1.609489E+03,8.496413E-02,1.422100E-01,1.057521E+03,9.919972E+02,5.489819E-02,8.764967E-02,1.769061E+03,1.593502E+03,9.183620E-02,1.407975E-01,1.057521E+03,9.961653E+02,5.489819E-02,8.801771E-02
05:30:00,8.652902E+02,2.239611E+03,4.492131E-02,1.978941E-01,1.636684E+03,1.612292E+03,8.496418E-02,1.424576E-01,1.057522E+03,1.026907E+03,5.489823E-02,9.073433E-02,1.769063E+03,1.606938E+03,9.183626E-02,1.419848E-01,1.057522E+03,9.960424E+02,5.489823E-02,8.800688E-02
05:40:00,8.652905E+02,2.239778E+03,4.492133E-02,1.979081E-01,1.636686E+03,1.615604E+03,8.496424E-02,1.427499E-01,1.057522E+03,1.075838E+03,5.489827E-02,9.505765E-02,1.769064E+03,1.622812E+03,9.183631E-02,1.433870E-01,1.057522E+03,9.975666E+02,5.489827E-02,8.814132E-02
05:50:00,8.652909E+02,2.241618E+03,4.492135E-02,1.980688E-01,1.636687E+03,1.621625E+03,8.496430E-02,1.432809E-01,1.057523E+03,1.138712E+03,5.489831E-02,1.006125E-01,1.769065E+03,1.642157E+03,9.183637E-02,1.450954E-01,1.057523E+03,1.000872E+03,5.489831E-02,8.843284E-02
06:00:00,8.652913E+02,2.245221E+03,4.492137E-02,1.983847E-01,1.636688E+03,1.629498E+03,8.496435E-02,1.439754E-01,1.057524E+03,1.215104E+03,5.489834E-02,1.073615E-01,1.769066E+03,1.662133E+03,9.183642E-02,1.468591E-01,1.057524E+03,1.003862E+03,5.489834E-02,8.869637E-02
06:10:00,8.652917E+02,2.250614E+03,4.492139E-02,1.988585E-01,1.636689E+03,1.639404E+03,8.496441E-02,1.448492E-01,1.057524E+03,1.300090E+03,5.489838E-02,1.148696E-01,1.769067E+03,1.676676E+03,9.183647E-02,1.481426E-01,1.057524E+03,1.007449E+03,5.489838E-02,8.901252E-02
06:20:00,8.652920E+02,2.257439E+03,4.492141E-02,1.994584E-01,1.636690E+03,1.651290E+03,8.496446E-02,1.458978E-01,1.057525E+03,1.391974E+03,5.489841E-02,1.229868E-01,1.769068E+03,1.689391E+03,9.183653E-02,1.492644E-01,1.057525E+03,1.011523E+03,5.489841E-02,8.937153E-02
06:30:00,8.652924E+02,2.265378E+03,4.492143E-02,2.001567E-01,1.636691E+03,1.662132E+03,8.496451E-02,1.468540E-01,1.057526E+03,1.485829E+03,5.489845E-02,1.312780E-01,1.769069E+03,1.697983E+03,9.183658E-02,1.500218E-01,1.057526E+03,1.015959E+03,5.489845E-02,8.976251E-02
06:40:00,8.652927E+02,2.274177E+03,4.492145E-02,2.009319E-01,1.636692E+03,1.676858E+03,8.496456E-02,1.481539E-01,1.057526E+03,1.584902E+03,5.489848E-02,1.400302E-01,1.769070E+03,1.707262E+03,9.183662E-02,1.508403E-01,1.057526E+03,1.021173E+03,5.489848E-02,9.022254E-02
06:50:00,8.652931E+02,2.283361E+03,4.492147E-02,2.017419E-01,1.636693E+03,1.693422E+03,8.496461E-02,1.496167E-01,1.057527E+03,1.687825E+03,5.489851E-02,1.491229E-01,1.769071E+03,1.715732E+03,9.183667E-02,1.515879E-01,1.057527E+03,1.026917E+03,5.489851E-02,9.072962E-02
07:00:00,8.652934E+02,2.292691E+03,4.492148E-02,2.025655E-01,1.636693E+03,1.711601E+03,8.496465E-02,1.512224E-01,1.057528E+03,1.791171E+03,5.489854E-02,1.582532E-01,1.769071E+03,1.723754E+03,9.183672E-02,1.522962E-01,1.057528E+03,1.034700E+03,5.489854E-02,9.141702E-02
07:10:00,8.652937E+02,2.301783E+03,4.492150E-02,2.033680E-01,1.601003E+03,1.734351E+03,8.311190E-02,1.532321E-01,1.033734E+03,1.895719E+03,5.366338E-02,1.674896E-01,1.733381E+03,1.738193E+03,8.998396E-02,1.535715E-01,1.033734E+03,1.045965E+03,5.366338E-02,9.241212E-02
07:20:00,8.652941E+02,2.310582E+03,4.492152E-02,2.041449E-01,1.565287E+03,1.757851E+03,8.125782E-02,1.553081E-01,1.009923E+03,1.997040E+03,5.242735E-02,1.764412E-01,1.697667E+03,1.754481E+03,8.813000E-02,1.550103E-01,1.009923E+03,1.058153E+03,5.242735E-02,9.348878E-02
07:30:00,8.652943E+02,2.319033E+03,4.492153E-02,2.048911E-01,1.529573E+03,1.781928E+03,7.940396E-02,1.574351E-01,9.861142E+02,2.093240E+03,5.119144E-02,1.849402E-01,1.661954E+03,1.772883E+03,8.627615E-02,1.566360E-01,9.861142E+02,1.071128E+03,5.119144E-02,9.463503E-02
07:40:00,8.652944E+02,2.327415E+03,4.492153E-02,2.056313E-01,1.493847E+03,1.805829E+03,7.754943E-02,1.595467E-01,9.622962E+02,2.181617E+03,4.995509E-02,1.927483E-01,1.626227E+03,1.792629E+03,8.442162E-02,1.583804E-01,9.622962E+02,1.084527E+03,4.995509E-02,9.581882E-02
07:50:00,8.652943E+02,2.335936E+03,4.492153E-02,2.063837E-01,1.458110E+03,1.829776E+03,7.569443E-02,1.616623E-01,9.384715E+02,2.262606E+03,4.871842E-02,1.999035E-01,1.590489E+03,1.814190E+03,8.256659E-02,1.602852E-01,9.384715E+02,1.098534E+03,4.871842E-02,9.705632E-02
08:00:00,8.652939E+02,2.344933E+03,4.492151E-02,2.071780E-01,1.422365E+03,1.853765E+03,7.383899E-02,1.637816E-01,9.146406E+02,2.336049E+03,4.748146E-02,2.063920E-01,1.554742E+03,1.837576E+03,8.071110E-02,1.623512E-01,9.146406E+02,1.113206E+03,4.748146E-02,9.835250E-02
08:10:00,8.652930E+02,2.354743E+03,4.492146E-02,2.080445E-01,1.422302E+03,1.874120E+03,7.383596E-02,1.655799E-01,9.145982E+02,2.398957E+03,4.747942E-02,2.119499E-01,1.554678E+03,1.858654E+03,8.070800E-02,1.642134E-01,9.145982E+02,1.125943E+03,4.747942E-02,9.947780E-02
08:20:00,8.652918E+02,2.365580E+03,4.492140E-02,2.090017E-01,1.422258E+03,1.894466E+03,7.383387E-02,1.673774E-01,9.145683E+02,2.454338E+03,4.747800E-02,2.168426E-01,1.554630E+03,1.880926E+03,8.070572E-02,1.661811E-01,9.145683E+02,1.137798E+03,4.747800E-02,1.005251E-01
08:30:00,8.652901E+02,2.377547E+03,4.492131E-02,2.100589E-01,1.422204E+03,1.917307E+03,7.383124E-02,1.693955E-01,9.145316E+02,2.502681E+03,4.747622E-02,2.211138E-01,1.554573E+03,1.906418E+03,8.070297E-02,1.684334E-01,9.145316E+02,1.149795E+03,4.747622E-02,1.015851E-01
08:40:00,8.652880E+02,2.390550E+03,4.492120E-02,2.112078E-01,1.422157E+03,1.940806E+03,7.382894E-02,1.714718E-01,9.144996E+02,2.543615E+03,4.747468E-02,2.247303E-01,1.554523E+03,1.933145E+03,8.070057E-02,1.707949E-01,9.144996E+02,1.162119E+03,4.747468E-02,1.026740E-01
08:50:00,8.652855E+02,2.404456E+03,4.492107E-02,2.124364E-01,1.422113E+03,1.964587E+03,7.382682E-02,1.735729E-01,9.144703E+02,2.576610E+03,4.747326E-02,2.276454E-01,1.554477E+03,1.960656E+03,8.069837E-02,1.732256E-01,9.144703E+02,1.174757E+03,4.747326E-02,1.037907E-01
09:00:00,8.652828E+02,2.419110E+03,4.492093E-02,2.137311E-01,1.422073E+03,1.989474E+03,7.382486E-02,1.757717E-01,9.144434E+02,2.600139E+03,4.747194E-02,2.297241E-01,1.554436E+03,1.989596E+03,8.069635E-02,1.757826E-01,9.144434E+02,1.188122E+03,4.747194E-02,1.049715E-01
09:10:00,8.652799E+02,2.434368E+03,4.492078E-02,2.150792E-01,1.422036E+03,2.014957E+03,7.382305E-02,1.780232E-01,9.144187E+02,2.611606E+03,4.747074E-02,2.307372E-01,1.554398E+03,2.019257E+03,8.069449E-02,1.784032E-01,9.144187E+02,1.201856E+03,4.747074E-02,1.061849E-01
09:20:00,8.652769E+02,2.450108E+03,4.492063E-02,2.164700E-01,1.422002E+03,2.040983E+03,7.382138E-02,1.803228E-01,9.143961E+02,2.610036E+03,4.746962E-02,2.305986E-01,1.554363E+03,2.049376E+03,8.069279E-02,1.810644E-01,9.143961E+02,1.217386E+03,4.746962E-02,1.075572E-01
09:30:00,8.652738E+02,2.466157E+03,4.492046E-02,2.178882E-01,1.421971E+03,2.067279E+03,7.381984E-02,1.826463E-01,9.143755E+02,2.595076E+03,4.746860E-02,2.292770E-01,1.554332E+03,2.077146E+03,8.069123E-02,1.835181E-01,9.143755E+02,1.233577E+03,4.746860E-02,1.089878E-01
09:40:00,8.652707E+02,2.482349E+03,4.492030E-02,2.193189E-01,1.421943E+03,2.094140E+03,7.381843E-02,1.850196E-01,9.143566E+02,2.566699E+03,4.746767E-02,2.267698E-01,1.554303E+03,2.104257E+03,8.068981E-02,1.859134E-01,9.143566E+02,1.250117E+03,4.746767E-02,1.104491E-01
09:50:00,8.652675E+02,2.498612E+03,4.492014E-02,2.207559E-01,1.421917E+03,2.121759E+03,7.381713E-02,1.874598E-01,9.143393E+02,2.525244E+03,4.746681E-02,2.231073E-01,1.554277E+03,2.131058E+03,8.068852E-02,1.882815E-01,9.143393E+02,1.266932E+03,4.746681E-02,1.119349E-01
10:00:00,8.652644E+02,2.514819E+03,4.491998E-02,2.221881E-01,1.421893E+03,2.149815E+03,7.381595E-02,1.899389E-01,9.143236E+02,2.472480E+03,4.746603E-02,2.184457E-01,1.554253E+03,2.156741E+03,8.068733E-02,1.905508E-01,9.143236E+02,1.283490E+03,4.746603E-02,1.133978E-01
10:10:00,8.652613E+02,2.530912E+03,4.491982E-02,2.236104E-01,1.421871E+03,2.179187E+03,7.381486E-02,1.925343E-01,9.143093E+02,2.411746E+03,4.746532E-02,2.130801E-01,1.554231E+03,2.181806E+03,8.068626E-02,1.927657E-01,9.143093E+02,1.299798E+03,4.746532E-02,1.148389E-01
10:20:00,8.652583E+02,2.546765E+03,4.491966E-02,2.250114E-01,1.421851E+03,2.210155E+03,7.381386E-02,1.952707E-01,9.142962E+02,2.345415E+03,4.746466E-02,2.072199E-01,1.554212E+03,2.206354E+03,8.068528E-02,1.949348E-01,9.142962E+02,1.315984E+03,4.746466E-02,1.162692E-01
10:30:00,8.652555E+02,2.562375E+03,4.491951E-02,2.263909E-01,1.421833E+03,2.243198E+03,7.381295E-02,1.981904E-01,9.142843E+02,2.275875E+03,4.746407E-02,2.010762E-01,1.554194E+03,2.230421E+03,8.068438E-02,1.970614E-01,9.142843E+02,1.332042E+03,4.746407E-02,1.176881E-01
10:40:00,8.652527E+02,2.577730E+03,4.491937E-02,2.277479E-01,1.421816E+03,2.278130E+03,7.381212E-02,2.012770E-01,9.142735E+02,2.205697E+03,4.746353E-02,1.948761E-01,1.554178E+03,2.254026E+03,8.068357E-02,1.991472E-01,9.142735E+02,1.347929E+03,4.746353E-02,1.190919E-01
10:50:00,8.652500E+02,2.592821E+03,4.491923E-02,2.290816E-01,1.421801E+03,2.314835E+03,7.381135E-02,2.045202E-01,9.142636E+02,2.137507E+03,4.746303E-02,1.888517E-01,1.554163E+03,2.277174E+03,8.068283E-02,2.011927E-01,9.142636E+02,1.363606E+03,4.746303E-02,1.204771E-01
11:00:00,8.652474E+02,2.607649E+03,4.491909E-02,2.303920E-01,1.421787E+03,2.352736E+03,7.381065E-02,2.078691E-01,9.142546E+02,2.074006E+03,4.746257E-02,1.832414E-01,1.554149E+03,2.299866E+03,8.068215E-02,2.031978E-01,9.142546E+02,1.379037E+03,4.746257E-02,1.218406E-01
11:10:00,8.652449E+02,2.622238E+03,4.491897E-02,2.316814E-01,1.421774E+03,2.391288E+03,7.381001E-02,2.112757E-01,9.142464E+02,2.018041E+03,4.746216E-02,1.782971E-01,1.554137E+03,2.322046E+03,8.068153E-02,2.051578E-01,9.142464E+02,1.394366E+03,4.746216E-02,1.231952E-01
11:20:00,8.652426E+02,2.636580E+03,4.491884E-02,2.329491E-01,1.421763E+03,2.430071E+03,7.380942E-02,2.147027E-01,9.142389E+02,1.971195E+03,4.746178E-02,1.741585E-01,1.554126E+03,2.343693E+03,8.068097E-02,2.070708E-01,9.142389E+02,1.409419E+03,4.746178E-02,1.245254E-01
11:30:00,8.652403E+02,2.650697E+03,4.491873E-02,2.341969E-01,1.421752E+03,2.468686E+03,7.380888E-02,2.181148E-01,9.142320E+02,1.933504E+03,4.746143E-02,1.708289E-01,1.554116E+03,2.364815E+03,8.068045E-02,2.089375E-01,9.142320E+02,1.424135E+03,4.746143E-02,1.258259E-01
